Denominazione,Indirizzo,CAP,Comune,Provincia,Regione,Codice_univoco,Partita_IVA,Direccion_completa
ROMANINA DELLA DR.SSA MAGALI STEINDLER & C. SAS,"Via Ponte delle Sette Miglia, 35",173,Roma,Roma (RM),Lazio,F/9383,09394311006,"Via Ponte delle Sette Miglia, 35, 00173 Roma, Italia"
MORREALE MARCO,"Via del Tritone, 16",187,Roma,Roma (RM),Lazio,F/9234,09823070587,"Via del Tritone, 16, 00187 Roma, Italia"
DIVINO AMORE SNC,"Via Davide Carazzi, 31",134,Roma,Roma (RM),Lazio,F/9523,09823070587,"Via Davide Carazzi, 31, 00134 Roma, Italia"
SAN FRANCESCO DOTT.SSA FRANCESCA DONATI,"Via Valtellina, 94",151,Roma,Roma (RM),Lazio,F/9610,12989621003,"Via Valtellina, 94, 00151 Roma, Italia"
BONANZINGA VITTORIA,"Via Casilina, 1914/c",132,Roma,Roma (RM),Lazio,F/9328,01219680830,"Via Casilina, 1914/c, 00132 Roma, Italia"
DUE PINI DR.SSA GALLI MARIA ROSARIA,"Via del Golf, 12",194,Roma,Roma (RM),Lazio,F/10484,07378321009,"Via del Golf, 12, 00194 Roma, Italia"
ANTICA FARMACIA TORRE ARGENTINA SAS DI BORBOTTI GIUSEPPINA,"Largo Arenula, 36",186,Roma,Roma (RM),Lazio,F/9106,10017011007,"Largo Arenula, 36, 00186 Roma, Italia"
SALUCCI ALDO,"Via Brennero, 24/26",13,Fonte nuova,Roma (RM),Lazio,F/9909,10653101005,"Via Brennero, 24/26, 00013 Fonte nuova, Italia"
GABRIELE GIUSEPPE,"Via Roma, 14",20,Ciciliano,Roma (RM),Lazio,F/9874,03642290716,"Via Roma, 14, 00020 Ciciliano, Italia"
BERTI ANNA,"Via IV Novembre, 97/B",10,Montorio romano,Roma (RM),Lazio,F/9902,00052761004,"Via IV Novembre, 97/B, 00010 Montorio romano, Italia"
CASE ROSSE DEL DOTT. GINALDO FRANCO E C. SAS,"Via Castropignano, 12",131,Roma,Roma (RM),Lazio,F/9398,05192341005,"Via Castropignano, 12, 00131 Roma, Italia"
QUADRINI DI REMO QUADRINI SAS,"Viale Vittorio Veneto, 4",35,Olevano romano,Roma (RM),Lazio,F/9944,10233841005,"Viale Vittorio Veneto, 4, 00035 Olevano romano, Italia"
MACCARESE DEL DR. ATTILIO MONETA CAGLIO DE SUVICH,"Piazza del Maccarese, 14/15",57,Fiumicino,Roma (RM),Lazio,F/9568,01459980536,"Piazza del Maccarese, 14/15, 00057 Fiumicino, Italia"
EREDI DR.SSA BOSCARINO LUCIA,"Via Chelini, 34 (Piazza Euclide)",197,Roma,Roma (RM),Lazio,F/9194,13656371005,"Via Chelini, 34 (Piazza Euclide), 00197 Roma, Italia"
TORELLI SILVIA,"Via Portuense, 718",148,Roma,Roma (RM),Lazio,F/9574,09847361004,"Via Portuense, 718, 00148 Roma, Italia"
ESQUILINO SNC-SCIARRA MARIA PIA,"Via Gioberti, 79",185,Roma,Roma (RM),Lazio,F/9216,04377131000,"Via Gioberti, 79, 00185 Roma, Italia"
F.LLI MATALONI LIVIO E GIULIANA SNC,"Via Marco Decumio, 18",174,Roma,Roma (RM),Lazio,F/9379,05555961001,"Via Marco Decumio, 18, 00174 Roma, Italia"
FABBRI CARLA RAFFAELLA,"Via Roma, 10",60,Formello,Roma (RM),Lazio,F/9799,08754911009,"Via Roma, 10, 00060 Formello, Italia"
Farmacia Facciolo Francesco,"Via Provinciale Carchitti, 33-33a",36,Palestrina,Roma (RM),Lazio,F/9931,05241761005,"Via Provinciale Carchitti, 33-33a, 00036 Palestrina, Italia"
PALERMO SAS DEL DR. ANTONINO PALERMO & C.,"Viale Francesco Caltagirone, 452",132,Roma,Roma (RM),Lazio,F/9434,10668981003,"Viale Francesco Caltagirone, 452, 00132 Roma, Italia"
FARMACIA SNC FANELLI SERENELLA,"Via Casalotti, 1/c 1/d",166,Roma,Roma (RM),Lazio,F/9751,04765031002,"Via Casalotti, 1/c 1/d, 00166 Roma, Italia"
VIZZACCARO SAS DELLA DR.SSA VIZZACCARO MARIA GRAZIA,"Viale Piave, 80",30,San vito romano,Roma (RM),Lazio,F/9939,05762751005,"Viale Piave, 80, 00030 San vito romano, Italia"
SORRENTINO UGO,"Via Cassia, 840",189,Roma,Roma (RM),Lazio,F/9696,12493391002,"Via Cassia, 840, 00189 Roma, Italia"
SAN MARCO DOTT. GIULIO PALMIERI,"Via Aosta, 89 Ang. Via Taranto, 60",182,Roma,Roma (RM),Lazio,F/9437,08613161002,"Via Aosta, 89 Ang. Via Taranto, 60, 00182 Roma, Italia"
SAN GODENZO SAS DR. EMILIO GABELLA & C.,"ViaCassia, 534",189,Roma,Roma (RM),Lazio,F/9705,10736391003,"ViaCassia, 534, 00189 Roma, Italia"
ARAMINI ANNA E MARIO SNC,"Piazza del Gesu', 13",44,Frascati,Roma (RM),Lazio,F/9963,09169921005,"Piazza del Gesu', 13, 00044 Frascati, Italia"
ARRIGHI DEL DR. LUIGI NAVA,"Via Avicenna, 8/10",146,Roma,Roma (RM),Lazio,F/9567,07526681007,"Via Avicenna, 8/10, 00146 Roma, Italia"
SANT'ANNA - ARRIGHI PAOLA,"Largo Enea Bortolotti, 1",146,Roma,Roma (RM),Lazio,F/9447,04808300588,"Largo Enea Bortolotti, 1, 00146 Roma, Italia"
ARTEMISIA DEL DR. ANGELO MONTECUOLLO SNC,"Via Lata, 241",49,Velletri,Roma (RM),Lazio,F/9941,10747041001,"Via Lata, 241, 00049 Velletri, Italia"
BACECCI CINZIA,"Via Trento e Trieste, 36/38",30,Genazzano,Roma (RM),Lazio,F/9896,00001791003,"Via Trento e Trieste, 36/38, 00030 Genazzano, Italia"
BAGNI PATRIZIA,"Piazza Matteotti, 6",13,Mentana,Roma (RM),Lazio,F/9942,04141401002,"Piazza Matteotti, 6, 00013 Mentana, Italia"
BASTA FRANCESCO VITTORIO DI BASTA FRANCESCO VITTORIO & C S.A.S.,"Piazza Roselle, 1",179,Roma,Roma (RM),Lazio,F/9560,13116051007,"Piazza Roselle, 1, 00179 Roma, Italia"
PONTELUNGO SAS DI ANDREA BARTOLE,"Piazza Finocchiaro Aprile, 13/14",181,Roma,Roma (RM),Lazio,F/9449,09208911009,"Piazza Finocchiaro Aprile, 13/14, 00181 Roma, Italia"
BARTOLOMUCCI ROBERTA FRANCESCA S.A.S.,"Largo Genova, 8",40,Ardea,Roma (RM),Lazio,F/10044,12900761003,"Largo Genova, 8, 00040 Ardea, Italia"
BARTULI MAURO,"Via Appia Nuova, 405",181,Roma,Roma (RM),Lazio,F/9415,09306111007,"Via Appia Nuova, 405, 00181 Roma, Italia"
S. BASILIO,"Via Morrovalle, 10/16",156,Roma,Roma (RM),Lazio,F/9288,08825451001,"Via Morrovalle, 10/16, 00156 Roma, Italia"
MAZZANTINI ALESSANDRA,"Via Sant'Angela Merici, 69",162,Roma,Roma (RM),Lazio,F/9273,08289171004,"Via Sant'Angela Merici, 69, 00162 Roma, Italia"
BATTISTINI,"Viale dei Colli Portuensi, 475",151,Roma,Roma (RM),Lazio,F/9653,06116831006,"Viale dei Colli Portuensi, 475, 00151 Roma, Italia"
BROCCHIERI DI GIGLIOLA E LAURA BROCCHIERI SNC,"Via Taranto, 162",182,Roma,Roma (RM),Lazio,F/9446,07016431004,"Via Taranto, 162, 00182 Roma, Italia"
BROCCHIERI UNO SNC DEL DR. RENATO BROCCHIERI & C.,"Corso Filippo Turati, 21",34,Colleferro,Roma (RM),Lazio,F/9850,11459691009,"Corso Filippo Turati, 21, 00034 Colleferro, Italia"
BUONFANTINO DI MARCO MORELLI,"Viale del Vignola, 4",60,Sant'oreste,Roma (RM),Lazio,F/9810,13668061008,"Viale del Vignola, 4, 00060 Sant'oreste, Italia"
CANTU' DOTT. BORYSOWICZ STEFANO,"Piazza C. Cantu', 2",181,Roma,Roma (RM),Lazio,F/9553,06666191009,"Piazza C. Cantu', 2, 00181 Roma, Italia"
CARAFA EMIDIO,"Via Belardi, 17",45,Genzano di roma,Roma (RM),Lazio,F/10022,04660391006,"Via Belardi, 17, 00045 Genzano di roma, Italia"
CARAFA JACOBINI FEDERICA,"Via Matteotti, 7",44,Frascati,Roma (RM),Lazio,F/10005,08762601006,"Via Matteotti, 7, 00044 Frascati, Italia"
CARNOVALE FABRIZIO,"Via Pisino, 81/83 ang. Via Serenissima, 56",177,Roma,Roma (RM),Lazio,F/9476,08803940587,"Via Pisino, 81/83 ang. Via Serenissima, 56, 00177 Roma, Italia"
CARRELLO MARIA,"Via Cavour, 73",33,Cave,Roma (RM),Lazio,F/9894,07440930589,"Via Cavour, 73, 00033 Cave, Italia"
FINOCCHI VALENTINA,"Via Livio Mariani, 8",20,Marano equo,Roma (RM),Lazio,F/9854,01989270663,"Via Livio Mariani, 8, 00020 Marano equo, Italia"
PORTUENSE,"Via Portuense, 423",149,Roma,Roma (RM),Lazio,F/9576,02111790586,"Via Portuense, 423, 00149 Roma, Italia"
MEDIATI DR.SSA MARIA GRAZIA,"Via Castelforte, 29",171,Roma,Roma (RM),Lazio,F/9534,13400561000,"Via Castelforte, 29, 00171 Roma, Italia"
CAVALLINI MARIA TERESA,"Via Vivaldi, snc",52,Cerveteri,Roma (RM),Lazio,F/9821,04048781001,"Via Vivaldi, snc, 00052 Cerveteri, Italia"
CECCARELLI MARIA GRAZIA,"Via Bartolo Longo, 7",156,Roma,Roma (RM),Lazio,F/9356,09457540582,"Via Bartolo Longo, 7, 00156 Roma, Italia"
CELLI SAS,"Viale Carlo Marx, 195",137,Roma,Roma (RM),Lazio,F/9331,11495281005,"Viale Carlo Marx, 195, 00137 Roma, Italia"
TARQUINI SNC DELLA DR.SSA ESTERINA TARQUINI,"Via Polo Laziale, 12/16",55,Ladispoli,Roma (RM),Lazio,F/9820,10184581006,"Via Polo Laziale, 12/16, 00055 Ladispoli, Italia"
ALBANESE MARIA NICOLETTA,"Viale Alessandrino, 273",172,Roma,Roma (RM),Lazio,F/9386,10852440584,"Viale Alessandrino, 273, 00172 Roma, Italia"
ALIQUO' FRANCESCO,"Via Piagge, 20",20,Pisoniano,Roma (RM),Lazio,F/9938,05707031000,"Via Piagge, 20, 00020 Pisoniano, Italia"
AMOROSO SACCHETTA GIOVANNI,"Via G. Branca, 62",153,Roma,Roma (RM),Lazio,F/9082,01241670585,"Via G. Branca, 62, 00153 Roma, Italia"
ANGELINI LINO,"Via Numitore, 9/11",181,Roma,Roma (RM),Lazio,F/9412,00449610583,"Via Numitore, 9/11, 00181 Roma, Italia"
ANGELINI MARIANO,"Piazza S. Giovanni Bosco, 39/42",175,Roma,Roma (RM),Lazio,F/9324,05140350587,"Piazza S. Giovanni Bosco, 39/42, 00175 Roma, Italia"
ANNIA REGILLA,"Via A. Regilla, 103/105",178,Roma,Roma (RM),Lazio,F/9368,05199381004,"Via A. Regilla, 103/105, 00178 Roma, Italia"
FLORIO MARIASSUNTA,"Via Radicofani, 147",138,Roma,Roma (RM),Lazio,F/9185,07737160585,"Via Radicofani, 147, 00138 Roma, Italia"
FORCELLESE LUCIA,"Via Casola Valsenio, 10",127,Roma,Roma (RM),Lazio,F/9480,09274211003,"Via Casola Valsenio, 10, 00127 Roma, Italia"
FRANCHI DI ADA FRANCHI & C. SNC,"Via Tuscolana, 182-184-186 ang. Largo Saluzzo, 1",182,Roma,Roma (RM),Lazio,F/9426,08559201002,"Via Tuscolana, 182-184-186 ang. Largo Saluzzo, 1, 00182 Roma, Italia"
TRASTEVERE DI LUCIANA FRANCONE & C. SNC,"Viale Trastevere, 80/f",153,Roma,Roma (RM),Lazio,F/9171,09161691002,"Viale Trastevere, 80/f, 00153 Roma, Italia"
FRATELLI MARCHETTI SNC,"Piazza dei Mirti, 1",172,Roma,Roma (RM),Lazio,F/9291,04356811002,"Piazza dei Mirti, 1, 00172 Roma, Italia"
GALASSI SAS,"Via Ardeatina, 170",42,Anzio,Roma (RM),Lazio,F/10002,11495021005,"Via Ardeatina, 170, 00042 Anzio, Italia"
GALENO DI PASQUALE CATALANO SNC,"Via Cogoleto, 100/102",168,Roma,Roma (RM),Lazio,F/9745,09157191009,"Via Cogoleto, 100/102, 00168 Roma, Italia"
GALEPPI VITO,"Via Acaia, 49",183,Roma,Roma (RM),Lazio,F/9403,00423850585,"Via Acaia, 49, 00183 Roma, Italia"
GALIMI WALTER,"Via Val di Cogne, 4",141,Roma,Roma (RM),Lazio,F/9189,08138190585,"Via Val di Cogne, 4, 00141 Roma, Italia"
GALLO SILVIA,"Piazza Castrolibero, 18 (Ang.Via Rocca Imperiale)",40,Roma,Roma (RM),Lazio,F/9402,07264751004,"Piazza Castrolibero, 18 (Ang.Via Rocca Imperiale), 00040 Roma, Italia"
APPIO D.SSA BARBARA GAONI,"Via Appio Claudio, 306",174,Roma,Roma (RM),Lazio,F/9393,06283221007,"Via Appio Claudio, 306, 00174 Roma, Italia"
GAONI DI PAOLO E ROBERTA GAONI SNC,"Viale Medaglie D'Oro, 417",136,Roma,Roma (RM),Lazio,F/9768,04676731005,"Viale Medaglie D'Oro, 417, 00136 Roma, Italia"
GAONI RAFFAELLA,"Via Tommaso da Celano, 27/c",179,Roma,Roma (RM),Lazio,F/9506,12661241005,"Via Tommaso da Celano, 27/c, 00179 Roma, Italia"
GARSIA EDDA,"Via Tibero Imperatore, 53",145,Roma,Roma (RM),Lazio,F/9430,01414110583,"Via Tibero Imperatore, 53, 00145 Roma, Italia"
CICERONE PIETRO,"Via Ostiense, 53",154,Roma,Roma (RM),Lazio,F/9524,13945781006,"Via Ostiense, 53, 00154 Roma, Italia"
GIDIUCCI MARISA,"Via IV Novembre, 8",10,Monteflavio,Roma (RM),Lazio,F/9899,00322811001,"Via IV Novembre, 8, 00010 Monteflavio, Italia"
GIMIGLIANO ANNA,"Via Giacomo Biga, 10",154,Roma,Roma (RM),Lazio,F/9456,07761331003,"Via Giacomo Biga, 10, 00154 Roma, Italia"
GIORDANI PIERMARINO,"Piazza Farnese, 42",186,Roma,Roma (RM),Lazio,F/9235,09885280587,"Piazza Farnese, 42, 00186 Roma, Italia"
GIORGI GIANFRANCO,"Via Massa di S. Giuliano, 260",10,Roma,Roma (RM),Lazio,F/9329,00349401000,"Via Massa di S. Giuliano, 260, 00010 Roma, Italia"
GIOVANNOLA FABRIZIO,Via Campolimpido di Tivoli,19,Tivoli,Roma (RM),Lazio,F/9927,04873791000,"Via Campolimpido di Tivoli, 00019 Tivoli, Italia"
GIROTTI FILIPPO,"Via Alessandria, 101",198,Roma,Roma (RM),Lazio,F/9245,10124950584,"Via Alessandria, 101, 00198 Roma, Italia"
TOMA DELLA DR.SSA GRAZIOSI ALESSANDRA,"Via delle Baleniere, 139",121,Roma,Roma (RM),Lazio,F/9658,06427251001,"Via delle Baleniere, 139, 00121 Roma, Italia"
CERNUSCO GIULIANA,"Via Buonarroti, 42",53,Civitavecchia,Roma (RM),Lazio,F/9822,04127941005,"Via Buonarroti, 42, 00053 Civitavecchia, Italia"
CHIMENTI BRUNO,"Via Migiurtina, 43/45",199,Roma,Roma (RM),Lazio,F/9101,00949980585,"Via Migiurtina, 43/45, 00199 Roma, Italia"
CIANCI GIUSEPPE,"Via Polia, 12-14",178,Roma,Roma (RM),Lazio,F/9334,07738870588,"Via Polia, 12-14, 00178 Roma, Italia"
CIOTTI ALESSANDRA,"Piazza di Trevi, 89",187,Roma,Roma (RM),Lazio,F/9100,09052501005,"Piazza di Trevi, 89, 00187 Roma, Italia"
COCCI AMALIA MARIA VITTORIA,"Via Cassia, 1346/1348",123,Roma,Roma (RM),Lazio,F/9700,05115770587,"Via Cassia, 1346/1348, 00123 Roma, Italia"
COLAPINTO SAS DR.SSA COLAPINTO FRANCESCA SOFIA,"Via Pietro Maffi, 74 A e B",168,Roma,Roma (RM),Lazio,F/9682,09204301007,"Via Pietro Maffi, 74 A e B, 00168 Roma, Italia"
COLLI ALBANI,"Via Rocca Priora, 60",179,Roma,Roma (RM),Lazio,F/9539,10887190584,"Via Rocca Priora, 60, 00179 Roma, Italia"
PETITTO GIANLUIGI,"Via della Pisana, 370-Edificio E-Negozio A",163,Roma,Roma (RM),Lazio,F/9596,05719880584,"Via della Pisana, 370-Edificio E-Negozio A, 00163 Roma, Italia"
IPPOCRATE SRL - CALAMATTA,"Piazza Calamatta, 19",53,Civitavecchia,Roma (RM),Lazio,F/9808,10648161007,"Piazza Calamatta, 19, 00053 Civitavecchia, Italia"
Pisanti Adriano,"Piazza C. Battisti, 16",37,Segni,Roma (RM),Lazio,F/9903,01461060622,"Piazza C. Battisti, 16, 00037 Segni, Italia"
DAGUI' SILVESTRO,"Via Giuseppe De Nava, 9",139,Roma,Roma (RM),Lazio,F/9226,09667180583,"Via Giuseppe De Nava, 9, 00139 Roma, Italia"
D'ALESSANDRO SILVIA,"Via dei Malatesta, 5 a/b",164,Roma,Roma (RM),Lazio,F/9645,10480660587,"Via dei Malatesta, 5 a/b, 00164 Roma, Italia"
DAVANZO FRANCESCO,"Via Ponzio Cominio, 29/a - 29/b",175,Roma,Roma (RM),Lazio,F/9358,09608940582,"Via Ponzio Cominio, 29/a - 29/b, 00175 Roma, Italia"
IPPOCRATE SNC DI FRANCESCO MARIA DE BELLA E C.,"Via D. Morichini, 24/26",161,Roma,Roma (RM),Lazio,F/9108,12668721009,"Via D. Morichini, 24/26, 00161 Roma, Italia"
DE BERARDINIS MARIO,"Via Pescaglia, 29",146,Roma,Roma (RM),Lazio,F/9619,09245800587,"Via Pescaglia, 29, 00146 Roma, Italia"
DE CESARIS EMILIA,"Via S. Giovanni Bosco, 91",175,Roma,Roma (RM),Lazio,F/9366,09640880580,"Via S. Giovanni Bosco, 91, 00175 Roma, Italia"
DE MARCHIS ALESSANDRO,"Corso Matteotti, 132",41,Albano laziale,Roma (RM),Lazio,F/10021,04656471002,"Corso Matteotti, 132, 00041 Albano laziale, Italia"
DE MICHELE SERGIO,"Piazza S. Giovanni, 37",14,Guidonia montecelio,Roma (RM),Lazio,F/9906,08710440580,"Piazza S. Giovanni, 37, 00014 Guidonia montecelio, Italia"
DELLE ROBINIE SAS DI DI GIACOMANTONIO FRANCO & C.,"Via delle Robinie, 81-81a",172,Roma,Roma (RM),Lazio,F/9401,08423181000,"Via delle Robinie, 81-81a, 00172 Roma, Italia"
LUIGI DEMICHELIS DAL 1934,"Via Ancona, 76",55,Ladispoli,Roma (RM),Lazio,F/9793,13040531009,"Via Ancona, 76, 00055 Ladispoli, Italia"
CENTRALE SAS DI SCHIAPPA ANTONIO & C.,"Via Garibaldi, 2",28,Subiaco,Roma (RM),Lazio,F/9897,07908661007,"Via Garibaldi, 2, 00028 Subiaco, Italia"
DESSI,"Via Tuscolana, 991",174,Roma,Roma (RM),Lazio,F/9384,10658660583,"Via Tuscolana, 991, 00174 Roma, Italia"
DI CECCO DELLA DR.SSA DI CECCO GIUSTINIANA & C. SAS,"Via S. Maria, 1",29,Vicovaro,Roma (RM),Lazio,F/9864,06951681003,"Via S. Maria, 1, 00029 Vicovaro, Italia"
PONZI ENNIO SAS,"Piazza Massa Carrara, 9",162,Roma,Roma (RM),Lazio,F/9135,10182371004,"Piazza Massa Carrara, 9, 00162 Roma, Italia"
PONZI ENNIO SAS,"Via di Torrenova, 155/d",133,Roma,Roma (RM),Lazio,F/9347,10182371004,"Via di Torrenova, 155/d, 00133 Roma, Italia"
ENNIO PONZI SAS,"Via Tor Vergata, 67",133,Roma,Roma (RM),Lazio,F/9364,10182371004,"Via Tor Vergata, 67, 00133 Roma, Italia"
Ennio Ponzi Sas,"Piazza M. Mastrofini, 25",40,Montecompatri,Roma (RM),Lazio,F/9957,10182371004,"Piazza M. Mastrofini, 25, 00040 Montecompatri, Italia"
MARSALA FRANCESCO & C. SAS,"Piazza Montecastrilli, 13",181,Roma,Roma (RM),Lazio,F/9531,10476710586,"Piazza Montecastrilli, 13, 00181 Roma, Italia"
DI PALMA SAS,"Via Mozart, 59",159,Roma,Roma (RM),Lazio,F/9323,13564831009,"Via Mozart, 59, 00159 Roma, Italia"
DI SALVIA DEL DR. DI SALVIA MICHELE E .C SAS,"Via Augusto Dulceri, 19",176,Roma,Roma (RM),Lazio,F/9547,11172931005,"Via Augusto Dulceri, 19, 00176 Roma, Italia"
PELAGALLI GAETANO,"Via dei Pioppi, 5/c",172,Roma,Roma (RM),Lazio,F/9322,04001430588,"Via dei Pioppi, 5/c, 00172 Roma, Italia"
PERCIBALLI PAOLO,"Via Silvio d'Amico, 15/17",145,Roma,Roma (RM),Lazio,F/9431,09068251001,"Via Silvio d'Amico, 15/17, 00145 Roma, Italia"
PERLINI MARINA SAS,"Via del Pianeta Giove, 68",144,Roma,Roma (RM),Lazio,F/9522,12134011001,"Via del Pianeta Giove, 68, 00144 Roma, Italia"
FARMACRIMI AXA,"Via Giuseppe Cei, 45",177,Roma,Roma (RM),Lazio,F/9473,08690670586,"Via Giuseppe Cei, 45, 00177 Roma, Italia"
PERUZZI PAOLA,"Circonvallazione Ostiense, 218",154,Roma,Roma (RM),Lazio,F/9538,10826510587,"Circonvallazione Ostiense, 218, 00154 Roma, Italia"
PETRILLI ANNA RITA,"Piazza Nazionale, 15",10,Moricone,Roma (RM),Lazio,F/9890,00639331008,"Piazza Nazionale, 15, 00010 Moricone, Italia"
PICCIOLO MARIA,"Via Rossini, 12 A/C",41,Albano laziale,Roma (RM),Lazio,F/10048,00407660836,"Via Rossini, 12 A/C, 00041 Albano laziale, Italia"
PICCIONI TITO,"Via Val Sassina, 36",141,Roma,Roma (RM),Lazio,F/9122,09250861003,"Via Val Sassina, 36, 00141 Roma, Italia"
PIRAM ALBERTO,"Via Nazionale, 228",184,Roma,Roma (RM),Lazio,F/9087,09709071006,"Via Nazionale, 228, 00184 Roma, Italia"
SAN GASPARE DR.SSA BONO TERESA,"Corso Umberto I, 14",20,Jenne,Roma (RM),Lazio,F/9946,01652050590,"Corso Umberto I, 14, 00020 Jenne, Italia"
PONTE MAMMOLO SNC,"Via Casal De' Pazzi, 64",156,Roma,Roma (RM),Lazio,F/9375,05371151001,"Via Casal De' Pazzi, 64, 00156 Roma, Italia"
Farmacia Laura Rossetti 2,"Via Regina Elena, 31 A-b",10,Marcellina,Roma (RM),Lazio,F/9872,14414421009,"Via Regina Elena, 31 A-b, 00010 Marcellina, Italia"
POTESTIO PIERGIORGIO,"Via Tuscolana, 855/d",174,Roma,Roma (RM),Lazio,F/9362,07685331006,"Via Tuscolana, 855/d, 00174 Roma, Italia"
PROIETTI GABRIELLA,"Corso Guglielmo Marconi, 6",10,Casape,Roma (RM),Lazio,F/9919,09109180589,"Corso Guglielmo Marconi, 6, 00010 Casape, Italia"
PULIGNANO GIOVANNA,"Via Costa Sole, 22",20,Cerreto laziale,Roma (RM),Lazio,F/9929,05338841009,"Via Costa Sole, 22, 00020 Cerreto laziale, Italia"
COMUNALE N.2 ALBANO,"Via Olivella, 7-9-11",41,Albano laziale,Roma (RM),Lazio,F/10047,07156011004,"Via Olivella, 7-9-11, 00041 Albano laziale, Italia"
ALBALONGA SPA - FARMACIA 1,"Via A. De Gasperi, 52",41,Albano laziale,Roma (RM),Lazio,F/9958,00079660841,"Via A. De Gasperi, 52, 00041 Albano laziale, Italia"
DELLE PALME DI CASCIANINI COSETTA,"Via delle Palme, 5/E",62,Bracciano,Roma (RM),Lazio,F/9832,12407561005,"Via delle Palme, 5/E, 00062 Bracciano, Italia"
Comunale Crocifisso,Via Crocifisso,72,Ariccia,Roma (RM),Lazio,F/10046,01125551000,"Via Crocifisso, 00072 Ariccia, Italia"
COMUNALE FIANO ROMANO,"Piazzale Cairoli, 1",65,Fiano romano,Roma (RM),Lazio,F/9790,00997991005,"Piazzale Cairoli, 1, 00065 Fiano romano, Italia"
PA.GA. SNC DEI DOTTORI PACE NINI' MIRELLA E TERRANA GIUSEPPE,"Via Quattrucci, 15-17",46,Grottaferrata,Roma (RM),Lazio,F/16968,02573020845,"Via Quattrucci, 15-17, 00046 Grottaferrata, Italia"
D'APOLITO DR.SSA GIUSEPPINA,"Via Roma, 23",40,Rocca di papa,Roma (RM),Lazio,F/9986,12504531000,"Via Roma, 23, 00040 Rocca di papa, Italia"
Comunale Ariccia L.spolverini,"Viale Delle Cerquette, 25",72,Ariccia,Roma (RM),Lazio,F/9995,02850270584,"Viale Delle Cerquette, 25, 00072 Ariccia, Italia"
COMUNALE TOLFA,"Via Roma, 69",59,Tolfa,Roma (RM),Lazio,F/9791,02144561004,"Via Roma, 69, 00059 Tolfa, Italia"
CONTI MAURIZIO & GIANMARCO SNC,"Via Prenestina, 144/A",176,Roma,Roma (RM),Lazio,F/9454,08759731006,"Via Prenestina, 144/A, 00176 Roma, Italia"
IL FARO SAS DEI DR. GRAZIELLA CORSI E ANDREA BALDINI,"Via Labat, 5",53,Civitavecchia,Roma (RM),Lazio,F/9835,12918641007,"Via Labat, 5, 00053 Civitavecchia, Italia"
ROMA EST SAS DI ALICE BALESTRIE & C.,"Via Torrenova, 212 (ang. Via Teseo 1)",133,Roma,Roma (RM),Lazio,F/9315,09088881009,"Via Torrenova, 212 (ang. Via Teseo 1), 00133 Roma, Italia"
IURLO RITA,"Via A. Cabrini, 32",139,Roma,Roma (RM),Lazio,F/9212,09323110586,"Via A. Cabrini, 32, 00139 Roma, Italia"
FARMACIA VIII COLLE DELLA D.SSA ANTONELLA IZZO,"Via P. di Dono, 35",143,Roma,Roma (RM),Lazio,F/9436,12458911000,"Via P. di Dono, 35, 00143 Roma, Italia"
IZZO SILVIA,"Viale Vicopisano, 62",146,Roma,Roma (RM),Lazio,F/9608,08068060584,"Viale Vicopisano, 62, 00146 Roma, Italia"
JUCCI MARIA CLOTILDE,"Piazza dei Cinquecento, 49-ang.Via Cavour, 2",184,Roma,Roma (RM),Lazio,F/9187,08042670581,"Piazza dei Cinquecento, 49-ang.Via Cavour, 2, 00184 Roma, Italia"
LA DONNA ANGELA,"Via Morozzo della Rocca, 34",159,Roma,Roma (RM),Lazio,F/9501,09671210582,"Via Morozzo della Rocca, 34, 00159 Roma, Italia"
LA.LI.FAR. DI LAUCIANI LILIA,"Via Angelo Emo, 18",136,Roma,Roma (RM),Lazio,F/9780,13608451004,"Via Angelo Emo, 18, 00136 Roma, Italia"
LAURENZI PIERSETTIMIO,"Via S. Pellegrino, 4/a",67,Morlupo,Roma (RM),Lazio,F/9798,07558031006,"Via S. Pellegrino, 4/a, 00067 Morlupo, Italia"
EUROPA DI TIMPANO UGO & C. SNC,"Via Aldo Moro, 19",48,Nettuno,Roma (RM),Lazio,F/10055,09511801004,"Via Aldo Moro, 19, 00048 Nettuno, Italia"
LENZI MICHELE,"Corso Trieste, 78",198,Roma,Roma (RM),Lazio,F/9232,09858850580,"Corso Trieste, 78, 00198 Roma, Italia"
LEONE ALESSANDRO,"LARGO PORTA CAVALLEGGERI, 3",165,Roma,Roma (RM),Lazio,F/9784,04715260586,"LARGO PORTA CAVALLEGGERI, 3, 00165 Roma, Italia"
LICARI FRANCESCA,"Via Federico Ozanam, 57/a",152,Roma,Roma (RM),Lazio,F/9650,10655630589,"Via Federico Ozanam, 57/a, 00152 Roma, Italia"
SAN PIETRO SNC DEI DOTT.RI MARIA LETIZIA E NICOLA MARINI,"Piazza S. Pietro, 2",44,Frascati,Roma (RM),Lazio,F/9962,09530881003,"Piazza S. Pietro, 2, 00044 Frascati, Italia"
LIPPI TULLIA,"Via Arenula, 73",186,Roma,Roma (RM),Lazio,F/9160,05614330586,"Via Arenula, 73, 00186 Roma, Italia"
LO GIUDICE GIUSEPPE,"Viale Eritrea, 32 a",199,Roma,Roma (RM),Lazio,F/9193,08595080584,"Viale Eritrea, 32 a, 00199 Roma, Italia"
